row index,Country,Project,Status,Location Lat,Location Long,Mine Type,Company,Economic Mineralogy,Principal Process,Column 9,Mt,Column 11,Column 12
509,Australia,Sherlock Bay,Deposit,,,OC,"Sabre Resources, Metals Australia",,F,Indicated,6.1,%Cu,0.08
509,Australia,Sherlock Bay,Deposit,,,OC,"Sabre Resources, Metals Australia",,F,Indicated,6.1,%Ni,0.59
509,Australia,Sherlock Bay,Deposit,,,OC,"Sabre Resources, Metals Australia",,F,Indicated,6.1,%Co,0.022
509,Australia,Sherlock Bay,Deposit,,,OC,"Sabre Resources, Metals Australia",,F,Inferred,6.1,%Cu,0.06
509,Australia,Sherlock Bay,Deposit,,,OC,"Sabre Resources, Metals Australia",,F,Inferred,6.1,%Ni,0.27
509,Australia,Sherlock Bay,Deposit,,,OC,"Sabre Resources, Metals Australia",,F,Inferred,6.1,%Co,0.016
510,Kazakhstan,Shevchenko Group,C&M,,,,Mechel (formerly Oriel Resources plc),,,Inferred,107.4,%Ni,0.84
511,Canada,Shining Tree,Deposit,,,,private equity,,,Indicated,1.02,%Cu,0.36
511,Canada,Shining Tree,Deposit,,,,private equity,,,Indicated,1.02,%Ni,0.71
511,Canada,Shining Tree,Deposit,,,,private equity,,,Indicated,1.02,%Co,0.02
511,Canada,Shining Tree,Deposit,,,,private equity,,,Inferred,1.49,%Cu,0.36
511,Canada,Shining Tree,Deposit,,,,private equity,,,Inferred,1.49,%Ni,0.67
511,Canada,Shining Tree,Deposit,,,,private equity,,,Inferred,1.49,%Co,0.03
512,Ethiopia,Sidamo,Deposit,,,,unknown,,,Inferred,17,%Ni,1.3
513,Australia,Silver Knight,Deposit,,,UG,Great Southern Nickel,,F,Indicated,3.9,%Cu,0.6
513,Australia,Silver Knight,Deposit,,,UG,Great Southern Nickel,,F,Indicated,3.9,%Ni,0.8
513,Australia,Silver Knight,Deposit,,,UG,Great Southern Nickel,,F,Indicated,3.9,%Co,0.04
513,Australia,Silver Knight,Deposit,,,UG,Great Southern Nickel,,F,Inferred,0.4,%Cu,0.3
513,Australia,Silver Knight,Deposit,,,UG,Great Southern Nickel,,F,Inferred,0.4,%Ni,0.6
513,Australia,Silver Knight,Deposit,,,UG,Great Southern Nickel,,F,Inferred,0.4,%Co,0.03
514,India,Simlipal ,Deposit,,,,Indian Gov't,,,Inferred,27,%Ni,1
515,Russia,Sinarskoe,Deposit,,,,unknown,,,Inferred,18,%Ni,1.07
515,Russia,Sinarskoe,Deposit,,,,unknown,,,Inferred,18,%Co,0.055
516,Australia,Sinclair,C&M,,,UG,Talisman Mining,,F,Indicated,0.25,%Ni,2.4
516,Australia,Sinclair,C&M,,,UG,Talisman Mining,,F,Inferred,0.46,%Ni,2.2
517,South Africa,Siphumelele 3,,,,,Anglo American Pt,,,Measured,30.2,%Cu,0.01554223366330867
517,South Africa,Siphumelele 3,,,,,Anglo American Pt,,,Measured,30.2,g/t Au,0.032985648
517,South Africa,Siphumelele 3,,,,,Anglo American Pt,,,Measured,30.2,%Ni,0.11240231217618901
517,South Africa,Siphumelele 3,,,,,Anglo American Pt,,,Measured,30.2,g/t Pt,1.7854391
517,South Africa,Siphumelele 3,,,,,Anglo American Pt,,,Measured,30.2,g/t Pd,0.8964537800000001
517,South Africa,Siphumelele 3,,,,,Anglo American Pt,,,Measured,30.2,g/t Rh,0.305121472
517,South Africa,Siphumelele 3,,,,,Anglo American Pt,,,Proven,20.7,%Cu,0.01554223366330867
517,South Africa,Siphumelele 3,,,,,Anglo American Pt,,,Proven,20.7,g/t Au,0.026869104
517,South Africa,Siphumelele 3,,,,,Anglo American Pt,,,Proven,20.7,%Ni,0.11240231217618901
517,South Africa,Siphumelele 3,,,,,Anglo American Pt,,,Proven,20.7,g/t Pt,1.4543643
517,South Africa,Siphumelele 3,,,,,Anglo American Pt,,,Proven,20.7,g/t Pd,0.73022394
517,South Africa,Siphumelele 3,,,,,Anglo American Pt,,,Proven,20.7,g/t Rh,0.248542656
518,South Africa,Smokey Hills,,,,,Aberdeen International,,,Measured,2.525966,%Cu,0.02914859532982291
518,South Africa,Smokey Hills,,,,,Aberdeen International,,,Measured,2.525966,g/t Au,0.0560967
518,South Africa,Smokey Hills,,,,,Aberdeen International,,,Measured,2.525966,%Ni,0.11240231217618901
518,South Africa,Smokey Hills,,,,,Aberdeen International,,,Measured,2.525966,g/t Pt,2.6700239999999997
518,South Africa,Smokey Hills,,,,,Aberdeen International,,,Measured,2.525966,g/t Pd,2.354072
518,South Africa,Smokey Hills,,,,,Aberdeen International,,,Measured,2.525966,g/t Rh,0.4807264
518,South Africa,Smokey Hills,,,,,Aberdeen International,,,Indicated,1.525439,%Cu,0.02914859532982291
518,South Africa,Smokey Hills,,,,,Aberdeen International,,,Indicated,1.525439,g/t Au,0.09587435999999999
518,South Africa,Smokey Hills,,,,,Aberdeen International,,,Indicated,1.525439,%Ni,0.11240231217618901
518,South Africa,Smokey Hills,,,,,Aberdeen International,,,Indicated,1.525439,g/t Pt,2.6890956
518,South Africa,Smokey Hills,,,,,Aberdeen International,,,Indicated,1.525439,g/t Pd,2.3708868
518,South Africa,Smokey Hills,,,,,Aberdeen International,,,Indicated,1.525439,g/t Rh,0.48416016
518,South Africa,Smokey Hills,,,,,Aberdeen International,,,Proven,1.909887,%Cu,0.02914859532982291
518,South Africa,Smokey Hills,,,,,Aberdeen International,,,Proven,1.909887,g/t Au,0.07717546
518,South Africa,Smokey Hills,,,,,Aberdeen International,,,Proven,1.909887,%Ni,0.11240231217618901
518,South Africa,Smokey Hills,,,,,Aberdeen International,,,Proven,1.909887,g/t Pt,2.1646266
518,South Africa,Smokey Hills,,,,,Aberdeen International,,,Proven,1.909887,g/t Pd,1.9084798
518,South Africa,Smokey Hills,,,,,Aberdeen International,,,Proven,1.909887,g/t Rh,0.38973176000000004
518,South Africa,Smokey Hills,,,,,Aberdeen International,,,Probable,0.979178,%Cu,0.02914859532982291
518,South Africa,Smokey Hills,,,,,Aberdeen International,,,Probable,0.979178,g/t Au,0.045899999999999996
518,South Africa,Smokey Hills,,,,,Aberdeen International,,,Probable,0.979178,%Ni,0.11240231217618901
518,South Africa,Smokey Hills,,,,,Aberdeen International,,,Probable,0.979178,g/t Pt,2.0196
518,South Africa,Smokey Hills,,,,,Aberdeen International,,,Probable,0.979178,g/t Pd,2.0655
518,South Africa,Smokey Hills,,,,,Aberdeen International,,,Probable,0.979178,g/t Rh,0.459
519,Australia,Snake Hill-Cullens,Deposit,,,UG,Mt Ida Gold,,F,Inferred,0.35,%Ni,0.9
520,USA,Snipe Bay,Deposit,56.42213,-134.95753,,unknown,,,Inferred,0.390096,%Cu,0.3
520,USA,Snipe Bay,Deposit,56.42213,-134.95753,,unknown,,,Inferred,0.390096,g/t Ag,4.456569664902998
520,USA,Snipe Bay,Deposit,56.42213,-134.95753,,unknown,,,Inferred,0.390096,%Ni,0.3
521,Indonesia,Sorowako,Operating,,,OC,Vale,,RKEF,Measured,101.8,%Ni,1.76
521,Indonesia,Sorowako,Operating,,,OC,Vale,,RKEF,Indicated,14.7,%Ni,1.64
521,Indonesia,Sorowako,Operating,,,OC,Vale,,RKEF,Proven,101.8,%Ni,1.76
521,Indonesia,Sorowako,Operating,,,OC,Vale,,RKEF,Probable,14.7,%Ni,1.64
522,Russia,Souker,Deposit,,,,unknown,,,Inferred,13.41,%Cu,0.1
522,Russia,Souker,Deposit,,,,unknown,,,Inferred,13.41,g/t Au,0.101
522,Russia,Souker,Deposit,,,,unknown,,,Inferred,13.41,g/t Ag,2.68
522,Russia,Souker,Deposit,,,,unknown,,,Inferred,13.41,%Ni,0.37
522,Russia,Souker,Deposit,,,,unknown,,,Inferred,13.41,%Co,0.031
522,Russia,Souker,Deposit,,,,unknown,,,Inferred,13.41,g/t Pt,0.0996
522,Russia,Souker,Deposit,,,,unknown,,,Inferred,13.41,g/t Pd,0.14939999999999998
523,Indonesia,South-east Kalimantan,Deposit,,,,PT Kreasitama Rimba Persada (?),,DSO?,Inferred,56,%Ni,1.5
524,Indonesia,South-east Sulawesi Coastal,Deposit,,,,Vale,,RKEF,Inferred,97,%Ni,1.78
525,South Africa,Spitzkop-Kennedy's Vale,,,,,Eastern Pt,,,Measured,294.75,%Cu,0.04303250212044105
525,South Africa,Spitzkop-Kennedy's Vale,,,,,Eastern Pt,,,Measured,294.75,g/t Au,0.12014079728583546
525,South Africa,Spitzkop-Kennedy's Vale,,,,,Eastern Pt,,,Measured,294.75,%Ni,0.08663211195928754
525,South Africa,Spitzkop-Kennedy's Vale,,,,,Eastern Pt,,,Measured,294.75,g/t Pt,2.0048532654792193
525,South Africa,Spitzkop-Kennedy's Vale,,,,,Eastern Pt,,,Measured,294.75,g/t Pd,1.2415368956743003
525,South Africa,Spitzkop-Kennedy's Vale,,,,,Eastern Pt,,,Measured,294.75,g/t Rh,0.28224088210347753
525,South Africa,Spitzkop-Kennedy's Vale,,,,,Eastern Pt,,,Indicated,141.86,%Cu,0.046565007754123776
525,South Africa,Spitzkop-Kennedy's Vale,,,,,Eastern Pt,,,Indicated,141.86,g/t Au,0.14311292823910898
525,South Africa,Spitzkop-Kennedy's Vale,,,,,Eastern Pt,,,Indicated,141.86,%Ni,0.1009392922599746
525,South Africa,Spitzkop-Kennedy's Vale,,,,,Eastern Pt,,,Indicated,141.86,g/t Pt,2.0430762723812204
525,South Africa,Spitzkop-Kennedy's Vale,,,,,Eastern Pt,,,Indicated,141.86,g/t Pd,1.2765289722261381
525,South Africa,Spitzkop-Kennedy's Vale,,,,,Eastern Pt,,,Indicated,141.86,g/t Rh,0.24998167207105595
525,South Africa,Spitzkop-Kennedy's Vale,,,,,Eastern Pt,,,Inferred,169.18,%Cu,0.0409149544863459
525,South Africa,Spitzkop-Kennedy's Vale,,,,,Eastern Pt,,,Inferred,169.18,g/t Au,0.12229223312448279
525,South Africa,Spitzkop-Kennedy's Vale,,,,,Eastern Pt,,,Inferred,169.18,%Ni,0.1023679985813926
525,South Africa,Spitzkop-Kennedy's Vale,,,,,Eastern Pt,,,Inferred,169.18,g/t Pt,2.069660716396737
525,South Africa,Spitzkop-Kennedy's Vale,,,,,Eastern Pt,,,Inferred,169.18,g/t Pd,1.3596607163967371
525,South Africa,Spitzkop-Kennedy's Vale,,,,,Eastern Pt,,,Inferred,169.18,g/t Rh,0.2842451826457028
526,Australia,Spotted Quoll-Beautiful Sunday,Operating,,,UG,Western Areas,,F,Measured,0.36788,%Ni,5.9
526,Australia,Spotted Quoll-Beautiful Sunday,Operating,,,UG,Western Areas,,F,Indicated,1.802173,%Ni,4.701446919912795
526,Australia,Spotted Quoll-Beautiful Sunday,Operating,,,UG,Western Areas,,F,Inferred,0.181013,%Ni,5.6
526,Australia,Spotted Quoll-Beautiful Sunday,Operating,,,UG,Western Areas,,F,Proven,0.0896,%Ni,3.8
526,Australia,Spotted Quoll-Beautiful Sunday,Operating,,,UG,Western Areas,,F,Probable,1.7085,%Ni,4
527,USA,Spruce Road,Deposit,47.83,-91.7,,Antofagasta (through Twin Metals),,,Inferred,435.5,%Cu,0.43
527,USA,Spruce Road,Deposit,47.83,-91.7,,Antofagasta (through Twin Metals),,,Inferred,435.5,%Ni,0.16
528,Australia,Stanton,Deposit,,,OC,Northern Cobalt,,F,Indicated,0.692,%Cu,0.13106936416184972
528,Australia,Stanton,Deposit,,,OC,Northern Cobalt,,F,Indicated,0.692,%Ni,0.06653179190751446
528,Australia,Stanton,Deposit,,,OC,Northern Cobalt,,F,Indicated,0.692,%Co,0.14479768786127167
528,Australia,Stanton,Deposit,,,OC,Northern Cobalt,,F,Inferred,0.25,%Cu,0.08416
528,Australia,Stanton,Deposit,,,OC,Northern Cobalt,,F,Inferred,0.25,%Ni,0.03968
528,Australia,Stanton,Deposit,,,OC,Northern Cobalt,,F,Inferred,0.25,%Co,0.07904
529,Australia,State Forest Lot 3,Deposit,,,OC,unclear,,HPAL?,Inferred,1.3181644,%Ni,0.44
529,Australia,State Forest Lot 3,Deposit,,,OC,unclear,,HPAL?,Inferred,1.3181644,%Co,0.08
529,Australia,State Forest Lot 3,Deposit,,,OC,unclear,,HPAL?,Inferred,1.3181644,g/t Sc,47.5
530,USA,Stillwater-East Boulder,Operating,45.39,-109.9,,Sibanye-Stillwater,,,Measured,9,%Cu,0.06961554149889372
530,USA,Stillwater-East Boulder,Operating,45.39,-109.9,,Sibanye-Stillwater,,,Measured,9,g/t Au,0.29947964814520067
530,USA,Stillwater-East Boulder,Operating,45.39,-109.9,,Sibanye-Stillwater,,,Measured,9,%Ni,0.10076278475729883
530,USA,Stillwater-East Boulder,Operating,45.39,-109.9,,Sibanye-Stillwater,,,Measured,9,g/t Pt,3.8976599999999997
530,USA,Stillwater-East Boulder,Operating,45.39,-109.9,,Sibanye-Stillwater,,,Measured,9,g/t Pd,13.635673333333331
530,USA,Stillwater-East Boulder,Operating,45.39,-109.9,,Sibanye-Stillwater,,,Measured,9,g/t Rh,0.10633697651532487
530,USA,Stillwater-East Boulder,Operating,45.39,-109.9,,Sibanye-Stillwater,,,Indicated,55.4,%Cu,0.06961554149889372
530,USA,Stillwater-East Boulder,Operating,45.39,-109.9,,Sibanye-Stillwater,,,Indicated,55.4,g/t Au,0.29947964814520067
530,USA,Stillwater-East Boulder,Operating,45.39,-109.9,,Sibanye-Stillwater,,,Indicated,55.4,%Ni,0.10076278475729883
530,USA,Stillwater-East Boulder,Operating,45.39,-109.9,,Sibanye-Stillwater,,,Indicated,55.4,g/t Pt,3.61698953068592
530,USA,Stillwater-East Boulder,Operating,45.39,-109.9,,Sibanye-Stillwater,,,Indicated,55.4,g/t Pd,12.65376859205776
530,USA,Stillwater-East Boulder,Operating,45.39,-109.9,,Sibanye-Stillwater,,,Indicated,55.4,g/t Rh,0.10633697651532487
530,USA,Stillwater-East Boulder,Operating,45.39,-109.9,,Sibanye-Stillwater,,,Inferred,87.3,%Cu,0.06961554149889372
530,USA,Stillwater-East Boulder,Operating,45.39,-109.9,,Sibanye-Stillwater,,,Inferred,87.3,g/t Au,0.29947964814520067
530,USA,Stillwater-East Boulder,Operating,45.39,-109.9,,Sibanye-Stillwater,,,Inferred,87.3,%Ni,0.10076278475729883
530,USA,Stillwater-East Boulder,Operating,45.39,-109.9,,Sibanye-Stillwater,,,Inferred,87.3,g/t Pt,3.6351015463917533
530,USA,Stillwater-East Boulder,Operating,45.39,-109.9,,Sibanye-Stillwater,,,Inferred,87.3,g/t Pd,12.717132130584194
530,USA,Stillwater-East Boulder,Operating,45.39,-109.9,,Sibanye-Stillwater,,,Inferred,87.3,g/t Rh,0.10633697651532487
530,USA,Stillwater-East Boulder,Operating,45.39,-109.9,,Sibanye-Stillwater,,,Proven,6.3,%Cu,0.06961554149889372
530,USA,Stillwater-East Boulder,Operating,45.39,-109.9,,Sibanye-Stillwater,,,Proven,6.3,g/t Au,0.29947964814520067
530,USA,Stillwater-East Boulder,Operating,45.39,-109.9,,Sibanye-Stillwater,,,Proven,6.3,%Ni,0.10076278475729883
530,USA,Stillwater-East Boulder,Operating,45.39,-109.9,,Sibanye-Stillwater,,,Proven,6.3,g/t Pt,3.8094457142857148
530,USA,Stillwater-East Boulder,Operating,45.39,-109.9,,Sibanye-Stillwater,,,Proven,6.3,g/t Pd,13.327062222222223
530,USA,Stillwater-East Boulder,Operating,45.39,-109.9,,Sibanye-Stillwater,,,Proven,6.3,g/t Rh,0.10633697651532487
530,USA,Stillwater-East Boulder,Operating,45.39,-109.9,,Sibanye-Stillwater,,,Probable,40.2,%Cu,0.06961554149889372
530,USA,Stillwater-East Boulder,Operating,45.39,-109.9,,Sibanye-Stillwater,,,Probable,40.2,g/t Au,0.29947964814520067
530,USA,Stillwater-East Boulder,Operating,45.39,-109.9,,Sibanye-Stillwater,,,Probable,40.2,%Ni,0.10076278475729883
530,USA,Stillwater-East Boulder,Operating,45.39,-109.9,,Sibanye-Stillwater,,,Probable,40.2,g/t Pt,3.82151395522388
530,USA,Stillwater-East Boulder,Operating,45.39,-109.9,,Sibanye-Stillwater,,,Probable,40.2,g/t Pd,13.369282064676614
530,USA,Stillwater-East Boulder,Operating,45.39,-109.9,,Sibanye-Stillwater,,,Probable,40.2,g/t Rh,0.10633697651532487
531,Norway,Stormyra,Deposit,,,,unknown,,,Inferred,1.013,%Cu,0.48
531,Norway,Stormyra,Deposit,,,,unknown,,,Inferred,1.013,%Ni,1.09
531,Norway,Stormyra,Deposit,,,,unknown,,,Inferred,1.013,%Co,0.04
532,Canada,Sudbury Group (Glencore),Operating,46.58103333333333,-80.79985,,Glencore,,,Measured,5.68,%Cu,1.49
532,Canada,Sudbury Group (Glencore),Operating,46.58103333333333,-80.79985,,Glencore,,,Measured,5.68,%Ni,1.59
532,Canada,Sudbury Group (Glencore),Operating,46.58103333333333,-80.79985,,Glencore,,,Measured,5.68,%Co,0.04
532,Canada,Sudbury Group (Glencore),Operating,46.58103333333333,-80.79985,,Glencore,,,Measured,5.68,g/t Pt,0.87
532,Canada,Sudbury Group (Glencore),Operating,46.58103333333333,-80.79985,,Glencore,,,Measured,5.68,g/t Pd,0.83
532,Canada,Sudbury Group (Glencore),Operating,46.58103333333333,-80.79985,,Glencore,,,Indicated,23.25,%Cu,2.5
532,Canada,Sudbury Group (Glencore),Operating,46.58103333333333,-80.79985,,Glencore,,,Indicated,23.25,%Ni,2.1
532,Canada,Sudbury Group (Glencore),Operating,46.58103333333333,-80.79985,,Glencore,,,Indicated,23.25,%Co,0.05
532,Canada,Sudbury Group (Glencore),Operating,46.58103333333333,-80.79985,,Glencore,,,Indicated,23.25,g/t Pt,0.91
532,Canada,Sudbury Group (Glencore),Operating,46.58103333333333,-80.79985,,Glencore,,,Indicated,23.25,g/t Pd,1.07
532,Canada,Sudbury Group (Glencore),Operating,46.58103333333333,-80.79985,,Glencore,,,Inferred,25,%Cu,2.6
532,Canada,Sudbury Group (Glencore),Operating,46.58103333333333,-80.79985,,Glencore,,,Inferred,25,%Ni,0.9
532,Canada,Sudbury Group (Glencore),Operating,46.58103333333333,-80.79985,,Glencore,,,Inferred,25,%Co,0.03
532,Canada,Sudbury Group (Glencore),Operating,46.58103333333333,-80.79985,,Glencore,,,Inferred,25,g/t Pt,1
532,Canada,Sudbury Group (Glencore),Operating,46.58103333333333,-80.79985,,Glencore,,,Inferred,25,g/t Pd,1.2
532,Canada,Sudbury Group (Glencore),Operating,46.58103333333333,-80.79985,,Glencore,,,Proven,5.74,%Cu,1.17
532,Canada,Sudbury Group (Glencore),Operating,46.58103333333333,-80.79985,,Glencore,,,Proven,5.74,%Ni,1.26
532,Canada,Sudbury Group (Glencore),Operating,46.58103333333333,-80.79985,,Glencore,,,Proven,5.74,%Co,0.03
532,Canada,Sudbury Group (Glencore),Operating,46.58103333333333,-80.79985,,Glencore,,,Proven,5.74,g/t Pt,0.66
532,Canada,Sudbury Group (Glencore),Operating,46.58103333333333,-80.79985,,Glencore,,,Proven,5.74,g/t Pd,0.62
532,Canada,Sudbury Group (Glencore),Operating,46.58103333333333,-80.79985,,Glencore,,,Probable,15.03,%Cu,0.98
532,Canada,Sudbury Group (Glencore),Operating,46.58103333333333,-80.79985,,Glencore,,,Probable,15.03,%Ni,2.06
532,Canada,Sudbury Group (Glencore),Operating,46.58103333333333,-80.79985,,Glencore,,,Probable,15.03,%Co,0.05
532,Canada,Sudbury Group (Glencore),Operating,46.58103333333333,-80.79985,,Glencore,,,Probable,15.03,g/t Pt,0.37
532,Canada,Sudbury Group (Glencore),Operating,46.58103333333333,-80.79985,,Glencore,,,Probable,15.03,g/t Pd,0.42
533,Canada,Sudbury Group (Vale),Operating,46.4923,-81.06775833333333,,Vale,,,Measured,20.9,%Cu,2.43
533,Canada,Sudbury Group (Vale),Operating,46.4923,-81.06775833333333,,Vale,,,Measured,20.9,g/t Au,0.6
533,Canada,Sudbury Group (Vale),Operating,46.4923,-81.06775833333333,,Vale,,,Measured,20.9,%Ni,1.65
533,Canada,Sudbury Group (Vale),Operating,46.4923,-81.06775833333333,,Vale,,,Measured,20.9,%Co,0.04
533,Canada,Sudbury Group (Vale),Operating,46.4923,-81.06775833333333,,Vale,,,Measured,20.9,g/t Pt,1.3
533,Canada,Sudbury Group (Vale),Operating,46.4923,-81.06775833333333,,Vale,,,Measured,20.9,g/t Pd,1.5
533,Canada,Sudbury Group (Vale),Operating,46.4923,-81.06775833333333,,Vale,,,Indicated,40.8,%Cu,1.44
533,Canada,Sudbury Group (Vale),Operating,46.4923,-81.06775833333333,,Vale,,,Indicated,40.8,g/t Au,0.4
533,Canada,Sudbury Group (Vale),Operating,46.4923,-81.06775833333333,,Vale,,,Indicated,40.8,%Ni,1.27
533,Canada,Sudbury Group (Vale),Operating,46.4923,-81.06775833333333,,Vale,,,Indicated,40.8,%Co,0.02
533,Canada,Sudbury Group (Vale),Operating,46.4923,-81.06775833333333,,Vale,,,Indicated,40.8,g/t Pt,1.2
533,Canada,Sudbury Group (Vale),Operating,46.4923,-81.06775833333333,,Vale,,,Indicated,40.8,g/t Pd,1.5
533,Canada,Sudbury Group (Vale),Operating,46.4923,-81.06775833333333,,Vale,,,Proven,20.9,%Cu,2.43
533,Canada,Sudbury Group (Vale),Operating,46.4923,-81.06775833333333,,Vale,,,Proven,20.9,g/t Au,0.6
533,Canada,Sudbury Group (Vale),Operating,46.4923,-81.06775833333333,,Vale,,,Proven,20.9,%Ni,1.65
533,Canada,Sudbury Group (Vale),Operating,46.4923,-81.06775833333333,,Vale,,,Proven,20.9,%Co,0.04
533,Canada,Sudbury Group (Vale),Operating,46.4923,-81.06775833333333,,Vale,,,Proven,20.9,g/t Pt,1.3
533,Canada,Sudbury Group (Vale),Operating,46.4923,-81.06775833333333,,Vale,,,Proven,20.9,g/t Pd,1.5
533,Canada,Sudbury Group (Vale),Operating,46.4923,-81.06775833333333,,Vale,,,Probable,40.8,%Cu,1.44
533,Canada,Sudbury Group (Vale),Operating,46.4923,-81.06775833333333,,Vale,,,Probable,40.8,g/t Au,0.4
533,Canada,Sudbury Group (Vale),Operating,46.4923,-81.06775833333333,,Vale,,,Probable,40.8,%Ni,1.27
533,Canada,Sudbury Group (Vale),Operating,46.4923,-81.06775833333333,,Vale,,,Probable,40.8,%Co,0.02
533,Canada,Sudbury Group (Vale),Operating,46.4923,-81.06775833333333,,Vale,,,Probable,40.8,g/t Pt,1.2
533,Canada,Sudbury Group (Vale),Operating,46.4923,-81.06775833333333,,Vale,,,Probable,40.8,g/t Pd,1.5
534,Canada,Sudbury-Aer-Kidd,Deposit,46.397594444444444,-81.42692222222222,,Sudbury Platinum,,,Inferred,0.661,%Cu,0.76
534,Canada,Sudbury-Aer-Kidd,Deposit,46.397594444444444,-81.42692222222222,,Sudbury Platinum,,,Inferred,0.661,%Ni,0.57
535,Canada,Sudbury-Kirkwood (KGHM),Deposit,46.56702222222222,-80.89785833333333,,KGHM International,,,Indicated,0.56,%Cu,0.49
535,Canada,Sudbury-Kirkwood (KGHM),Deposit,46.56702222222222,-80.89785833333333,,KGHM International,,,Indicated,0.56,%Ni,1.17
535,Canada,Sudbury-Kirkwood (KGHM),Deposit,46.56702222222222,-80.89785833333333,,KGHM International,,,Inferred,1.59,%Cu,0.97
535,Canada,Sudbury-Kirkwood (KGHM),Deposit,46.56702222222222,-80.89785833333333,,KGHM International,,,Inferred,1.59,%Ni,1.27
536,Canada,Sudbury-Lockerby / Conwest,C&M,46.42379722222222,-81.38751111111111,,Transition Metals Corp,,,Indicated,9.74096,%Cu,0.424165065866198
536,Canada,Sudbury-Lockerby / Conwest,C&M,46.42379722222222,-81.38751111111111,,Transition Metals Corp,,,Indicated,9.74096,%Ni,0.6251247248731132
536,Canada,Sudbury-Lockerby / Conwest,C&M,46.42379722222222,-81.38751111111111,,Transition Metals Corp,,,Indicated,9.74096,%Co,0.01754649233751088
536,Canada,Sudbury-Lockerby / Conwest,C&M,46.42379722222222,-81.38751111111111,,Transition Metals Corp,,,Inferred,2.57,%Cu,0.5
536,Canada,Sudbury-Lockerby / Conwest,C&M,46.42379722222222,-81.38751111111111,,Transition Metals Corp,,,Inferred,2.57,%Ni,0.7
536,Canada,Sudbury-Lockerby / Conwest,C&M,46.42379722222222,-81.38751111111111,,Transition Metals Corp,,,Inferred,2.57,%Co,0.02
536,Canada,Sudbury-Lockerby / Conwest,C&M,46.42379722222222,-81.38751111111111,,Transition Metals Corp,,,Proven,0.7609600000000001,%Cu,1.4173871688393607
536,Canada,Sudbury-Lockerby / Conwest,C&M,46.42379722222222,-81.38751111111111,,Transition Metals Corp,,,Proven,0.7609600000000001,%Ni,2.101706975399496
536,Canada,Sudbury-Lockerby / Conwest,C&M,46.42379722222222,-81.38751111111111,,Transition Metals Corp,,,Proven,0.7609600000000001,%Co,0.083
537,Canada,Sudbury-Lockerby East,Deposit,46.42379722222222,-81.38751111111111,,Sudbury Platinum,,,Indicated,0.18,%Cu,0.78
537,Canada,Sudbury-Lockerby East,Deposit,46.42379722222222,-81.38751111111111,,Sudbury Platinum,,,Indicated,0.18,%Ni,2.32
537,Canada,Sudbury-Lockerby East,Deposit,46.42379722222222,-81.38751111111111,,Sudbury Platinum,,,Inferred,0.04,%Cu,0.8
537,Canada,Sudbury-Lockerby East,Deposit,46.42379722222222,-81.38751111111111,,Sudbury Platinum,,,Inferred,0.04,%Ni,2.93
538,Canada,Sudbury-Nickel Lake / Foy Offset,Deposit,46.74103888888889,-81.13276111111111,,unclear - KGHM?,,,Indicated,1.56,%Cu,0.46
538,Canada,Sudbury-Nickel Lake / Foy Offset,Deposit,46.74103888888889,-81.13276111111111,,unclear - KGHM?,,,Indicated,1.56,%Ni,0.94
538,Canada,Sudbury-Nickel Lake / Foy Offset,Deposit,46.74103888888889,-81.13276111111111,,unclear - KGHM?,,,Inferred,0.8,%Cu,0.57
538,Canada,Sudbury-Nickel Lake / Foy Offset,Deposit,46.74103888888889,-81.13276111111111,,unclear - KGHM?,,,Inferred,0.8,%Ni,1.17
539,Canada,Sudbury-Parkin Offset,Deposit,46.805,-80.87806388888889,,"Wallbridge Mining, Glencore",,,Indicated,0.264,%Cu,0.7
539,Canada,Sudbury-Parkin Offset,Deposit,46.805,-80.87806388888889,,"Wallbridge Mining, Glencore",,,Indicated,0.264,g/t Au,0.23
539,Canada,Sudbury-Parkin Offset,Deposit,46.805,-80.87806388888889,,"Wallbridge Mining, Glencore",,,Indicated,0.264,%Ni,0.65
539,Canada,Sudbury-Parkin Offset,Deposit,46.805,-80.87806388888889,,"Wallbridge Mining, Glencore",,,Indicated,0.264,%Co,0.03
539,Canada,Sudbury-Parkin Offset,Deposit,46.805,-80.87806388888889,,"Wallbridge Mining, Glencore",,,Indicated,0.264,g/t Pt,0.62
539,Canada,Sudbury-Parkin Offset,Deposit,46.805,-80.87806388888889,,"Wallbridge Mining, Glencore",,,Indicated,0.264,g/t Pd,8
539,Canada,Sudbury-Parkin Offset,Deposit,46.805,-80.87806388888889,,"Wallbridge Mining, Glencore",,,Inferred,0.087,%Cu,0.7
539,Canada,Sudbury-Parkin Offset,Deposit,46.805,-80.87806388888889,,"Wallbridge Mining, Glencore",,,Inferred,0.087,g/t Au,0.6
539,Canada,Sudbury-Parkin Offset,Deposit,46.805,-80.87806388888889,,"Wallbridge Mining, Glencore",,,Inferred,0.087,%Ni,0.4
539,Canada,Sudbury-Parkin Offset,Deposit,46.805,-80.87806388888889,,"Wallbridge Mining, Glencore",,,Inferred,0.087,%Co,0.02
539,Canada,Sudbury-Parkin Offset,Deposit,46.805,-80.87806388888889,,"Wallbridge Mining, Glencore",,,Inferred,0.087,g/t Pt,1.2
539,Canada,Sudbury-Parkin Offset,Deposit,46.805,-80.87806388888889,,"Wallbridge Mining, Glencore",,,Inferred,0.087,g/t Pd,1.1
