deposit_no,deposit_name,country,longdd,latdd,tonnage,tonnage_unit,category,commodity,grade,grade_unit,cutoff_grade,cutoff_grade_unit,year
235,Mactung; MacMillan Tungsten,Canada,-130.152777777778,63.2822222222222,11.857,million metric tons,Inferred,WO3,0.78,percent,0.5,percent,2007
235,Mactung; MacMillan Tungsten,Canada,-130.152777777778,63.2822222222222,33.029,million metric tons,Indicated,WO3,0.88,percent,0.5,percent,2007
235,Mactung; MacMillan Tungsten,Canada,-130.152777777778,63.2822222222222,2.202,million metric tons,Probable,WO3,1.1869,percent,0.616,percent,2007
235,Mactung; MacMillan Tungsten,Canada,-130.152777777778,63.2822222222222,8.588,million metric tons,Probable,WO3,1.1268,percent,0.616,percent,2007
235,Mactung; MacMillan Tungsten,Canada,-130.152777777778,63.2822222222222,11.857,million metric tons,Inferred,WO3,0.78,percent,0.5,percent,2007
235,Mactung; MacMillan Tungsten,Canada,-130.152777777778,63.2822222222222,33.029,million metric tons,Indicated,WO3,0.88,percent,0.5,percent,2007
236,Ray Gulch; Mar,Canada,-135.751111111111,64.0277777777778,5.442,million metric tons,Indicated + Probable,WO3,0.82,percent,,,1986
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.014,million metric tons,Indicated,Cu,0.7,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.014,million metric tons,Indicated,Cu,0.7,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.9,million metric tons,Indicated + Inferred,In,45.0,grams/metric ton,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.9,million metric tons,Indicated + Inferred,In,45.0,grams/metric ton,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.7,million metric tons,Indicated,Cu,0.17,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.7,million metric tons,Indicated,Cu,0.17,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,1.2,million metric tons,Indicated,Bi,0.11,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,1.2,million metric tons,Indicated,Bi,0.11,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.9,million metric tons,Indicated + Inferred,Zn,0.54,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.9,million metric tons,Indicated + Inferred,Zn,0.54,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.1,million metric tons,Indicated + Inferred,Zn,0.96,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.1,million metric tons,Indicated + Inferred,Zn,0.96,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,1.2,million metric tons,Indicated,MoS2,0.05,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,1.2,million metric tons,Indicated,MoS2,0.05,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,1.4,million metric tons,Indicated,Cu,0.09,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,1.4,million metric tons,Indicated,Cu,0.09,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.25,million metric tons,Indicated,Cu,0.14,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.25,million metric tons,Indicated,Cu,0.14,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.1,million metric tons,Indicated + Inferred,In,91.0,grams/metric ton,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.1,million metric tons,Indicated + Inferred,In,91.0,grams/metric ton,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,1.2,million metric tons,Indicated,Cu,0.35,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,1.2,million metric tons,Indicated,Cu,0.35,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.1,million metric tons,Indicated + Inferred,WO3,0.01,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.1,million metric tons,Indicated + Inferred,WO3,0.01,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.5,million metric tons,Inferred,Cu,0.16,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.5,million metric tons,Inferred,Cu,0.16,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,11.5,million metric tons,,W,0.2,percent,,,1971
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,11.5,million metric tons,,W,0.2,percent,,,1971
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.9,million metric tons,Indicated + Inferred,Sn,1.0,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.9,million metric tons,Indicated + Inferred,Sn,1.0,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,11.5,million metric tons,,Sn,0.1,percent,,,1971
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,11.5,million metric tons,,Sn,0.1,percent,,,1971
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,22.5,million metric tons,,Mo,0.1,percent,,,1971
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,22.5,million metric tons,,Mo,0.1,percent,,,1971
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,22.5,million metric tons,,W,0.21,percent,,,1971
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,22.5,million metric tons,,W,0.21,percent,,,1971
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,11.5,million metric tons,,Mo,0.06,percent,,,1971
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,11.5,million metric tons,,Mo,0.06,percent,,,1971
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,9.4,million metric tons,,MoS2,0.2,percent,,,1983
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,9.4,million metric tons,,MoS2,0.2,percent,,,1983
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.1,million metric tons,Indicated + Inferred,Sn,0.24,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.1,million metric tons,Indicated + Inferred,Sn,0.24,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.02,million metric tons,,Cu,1.8,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.02,million metric tons,,Cu,1.8,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.9,million metric tons,Indicated + Inferred,WO3,0.27,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.9,million metric tons,Indicated + Inferred,WO3,0.27,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.7,million metric tons,Indicated,WO3,0.12,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.7,million metric tons,Indicated,WO3,0.12,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,1.4,million metric tons,Indicated,Sn,0.88,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,1.4,million metric tons,Indicated,Sn,0.88,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.25,million metric tons,Indicated,Sn,0.19,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.25,million metric tons,Indicated,Sn,0.19,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.02,million metric tons,,In,300.0,grams/metric ton,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.02,million metric tons,,In,300.0,grams/metric ton,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.02,million metric tons,,Zn,5.4,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.02,million metric tons,,Zn,5.4,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.014,million metric tons,Indicated,WO3,0.07,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.014,million metric tons,Indicated,WO3,0.07,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,1.2,million metric tons,Indicated,Sn,0.76,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,1.2,million metric tons,Indicated,Sn,0.76,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.014,million metric tons,Indicated,Sn,0.54,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.014,million metric tons,Indicated,Sn,0.54,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,1.2,million metric tons,Indicated,WO3,0.07,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,1.2,million metric tons,Indicated,WO3,0.07,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.5,million metric tons,Inferred,Zn,2.68,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.5,million metric tons,Inferred,Zn,2.68,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.5,million metric tons,Inferred,In,291.0,grams/metric ton,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.5,million metric tons,Inferred,In,291.0,grams/metric ton,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.7,million metric tons,Indicated,Sn,0.89,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.7,million metric tons,Indicated,Sn,0.89,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.25,million metric tons,Indicated,WO3,0.28,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.25,million metric tons,Indicated,WO3,0.28,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,1.4,million metric tons,Indicated,WO3,0.07,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,1.4,million metric tons,Indicated,WO3,0.07,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,22.5,million metric tons,,Bi,0.08,percent,,,1971
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,22.5,million metric tons,,Bi,0.08,percent,,,1971
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,1.2,million metric tons,Indicated,In,275.0,grams/metric ton,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,1.2,million metric tons,Indicated,In,275.0,grams/metric ton,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,1.2,million metric tons,Indicated,Zn,2.08,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,1.2,million metric tons,Indicated,Zn,2.08,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,11.5,million metric tons,,Bi,0.09,percent,,,1971
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,11.5,million metric tons,,Bi,0.09,percent,,,1971
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.02,million metric tons,,Sn,1.5,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.02,million metric tons,,Sn,1.5,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,1.4,million metric tons,Indicated,In,45.0,grams/metric ton,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,1.4,million metric tons,Indicated,In,45.0,grams/metric ton,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.25,million metric tons,Indicated,In,206.0,grams/metric ton,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.25,million metric tons,Indicated,In,206.0,grams/metric ton,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.1,million metric tons,Indicated + Inferred,Cu,0.08,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.1,million metric tons,Indicated + Inferred,Cu,0.08,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.25,million metric tons,Indicated,Zn,2.24,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.25,million metric tons,Indicated,Zn,2.24,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,1.4,million metric tons,Indicated,Zn,0.2,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,1.4,million metric tons,Indicated,Zn,0.2,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.7,million metric tons,Indicated,Zn,0.36,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.7,million metric tons,Indicated,Zn,0.36,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.7,million metric tons,Indicated,In,45.0,grams/metric ton,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.7,million metric tons,Indicated,In,45.0,grams/metric ton,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.9,million metric tons,Indicated + Inferred,Cu,0.19,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.9,million metric tons,Indicated + Inferred,Cu,0.19,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.5,million metric tons,Inferred,Sn,0.5,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.5,million metric tons,Inferred,Sn,0.5,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.014,million metric tons,Indicated,Zn,5.55,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.014,million metric tons,Indicated,Zn,5.55,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,9.4,million metric tons,,WO3,0.39,percent,,,1983
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,9.4,million metric tons,,WO3,0.39,percent,,,1983
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.014,million metric tons,Indicated,In,102.0,grams/metric ton,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.014,million metric tons,Indicated,In,102.0,grams/metric ton,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.014,million metric tons,Indicated,Cu,0.7,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.014,million metric tons,Indicated,Cu,0.7,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.9,million metric tons,Indicated + Inferred,In,45.0,grams/metric ton,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.9,million metric tons,Indicated + Inferred,In,45.0,grams/metric ton,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.7,million metric tons,Indicated,Cu,0.17,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.7,million metric tons,Indicated,Cu,0.17,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,1.2,million metric tons,Indicated,Bi,0.11,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,1.2,million metric tons,Indicated,Bi,0.11,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.9,million metric tons,Indicated + Inferred,Zn,0.54,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.9,million metric tons,Indicated + Inferred,Zn,0.54,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.1,million metric tons,Indicated + Inferred,Zn,0.96,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.1,million metric tons,Indicated + Inferred,Zn,0.96,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,1.2,million metric tons,Indicated,MoS2,0.05,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,1.2,million metric tons,Indicated,MoS2,0.05,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,1.4,million metric tons,Indicated,Cu,0.09,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,1.4,million metric tons,Indicated,Cu,0.09,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.25,million metric tons,Indicated,Cu,0.14,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.25,million metric tons,Indicated,Cu,0.14,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.1,million metric tons,Indicated + Inferred,In,91.0,grams/metric ton,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.1,million metric tons,Indicated + Inferred,In,91.0,grams/metric ton,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,1.2,million metric tons,Indicated,Cu,0.35,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,1.2,million metric tons,Indicated,Cu,0.35,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.1,million metric tons,Indicated + Inferred,WO3,0.01,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.1,million metric tons,Indicated + Inferred,WO3,0.01,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.5,million metric tons,Inferred,Cu,0.16,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.5,million metric tons,Inferred,Cu,0.16,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,11.5,million metric tons,,W,0.2,percent,,,1971
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,11.5,million metric tons,,W,0.2,percent,,,1971
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.9,million metric tons,Indicated + Inferred,Sn,1.0,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.9,million metric tons,Indicated + Inferred,Sn,1.0,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,11.5,million metric tons,,Sn,0.1,percent,,,1971
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,11.5,million metric tons,,Sn,0.1,percent,,,1971
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,22.5,million metric tons,,Mo,0.1,percent,,,1971
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,22.5,million metric tons,,Mo,0.1,percent,,,1971
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,22.5,million metric tons,,W,0.21,percent,,,1971
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,22.5,million metric tons,,W,0.21,percent,,,1971
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,11.5,million metric tons,,Mo,0.06,percent,,,1971
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,11.5,million metric tons,,Mo,0.06,percent,,,1971
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,9.4,million metric tons,,MoS2,0.2,percent,,,1983
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,9.4,million metric tons,,MoS2,0.2,percent,,,1983
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.1,million metric tons,Indicated + Inferred,Sn,0.24,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.1,million metric tons,Indicated + Inferred,Sn,0.24,percent,,,1997
237,Mount Pleasant,Canada,-66.8166666666667,45.4333333333333,0.02,million metric tons,,Cu,1.8,percent,,,1997
